DR_NO;Date Rptd;AREA NAME;Crm Cd Desc
220516041;11/09/2022 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220515389;10/28/2022 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
220515367;10/24/2022 12:00:00 AM;Harbor     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
220507070;03/22/2022 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
220511210;07/11/2022 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
220507067;03/22/2022 12:00:00 AM;Harbor     ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
220507925;01/28/2022 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
220506214;02/26/2022 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220506598;03/08/2022 12:00:00 AM;Harbor     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
220511124;07/09/2022 12:00:00 AM;Harbor     ;BURGLARY, ATTEMPTED                                     
220508749;05/04/2022 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
220512729;08/20/2022 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
220510797;06/30/2022 12:00:00 AM;Harbor     ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
220505783;02/15/2022 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   
220516425;11/29/2022 12:00:00 AM;Harbor     ;VIOLATION OF RESTRAINING ORDER                          
220509675;05/31/2022 12:00:00 AM;Harbor     ;THREATENING PHONE CALLS/LETTERS                         
220512166;08/05/2022 12:00:00 AM;Harbor     ;INDECENT EXPOSURE                                       
220509776;06/03/2022 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
220514673;10/08/2022 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
220500672;04/17/2022 12:00:00 AM;Harbor     ;BURGLARY                                                
220510512;06/22/2022 12:00:00 AM;Harbor     ;VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)
220504924;01/26/2022 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
220515664;11/05/2022 12:00:00 AM;Harbor     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
220510986;07/06/2022 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
220508302;04/23/2022 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
220506401;03/03/2022 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
220515427;10/30/2022 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
220512146;08/04/2022 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
220511391;07/15/2022 12:00:00 AM;Harbor     ;BRANDISH WEAPON                                         
220507861;04/10/2022 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       
220514981;10/18/2022 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
220511720;07/25/2022 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
220511117;07/09/2022 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220515611;11/04/2022 12:00:00 AM;Harbor     ;FAILURE TO YIELD                                        
220512183;08/06/2022 12:00:00 AM;Harbor     ;ROBBERY                                                 
220510473;06/14/2022 12:00:00 AM;Harbor     ;ROBBERY                                                 
220515509;11/01/2022 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220504689;01/20/2022 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
220513272;09/02/2022 12:00:00 AM;Harbor     ;BATTERY POLICE (SIMPLE)                                 
220517021;12/14/2022 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
220505526;02/08/2022 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220506862;03/16/2022 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
220514244;09/28/2022 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
220509349;05/21/2022 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
230508203;04/28/2023 12:00:00 AM;Harbor     ;DOCUMENT FORGERY / STOLEN FELONY                        
220506906;03/16/2022 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       
220513566;09/10/2022 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220515363;10/28/2022 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
220509263;05/18/2022 12:00:00 AM;Harbor     ;VIOLATION OF RESTRAINING ORDER                          
230508328;05/01/2023 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       
220505827;02/17/2022 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
220507929;04/12/2022 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220506993;03/19/2022 12:00:00 AM;Harbor     ;BATTERY POLICE (SIMPLE)                                 
220510987;07/06/2022 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
220515194;10/24/2022 12:00:00 AM;Harbor     ;BURGLARY                                                
220516204;11/21/2022 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
220516866;12/10/2022 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
220514702;10/10/2022 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
220514373;10/02/2022 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
220510603;06/25/2022 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
220505301;02/03/2022 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
220512259;08/07/2022 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220510403;06/17/2022 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
220504526;01/16/2022 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
220510544;06/23/2022 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   
220517390;12/25/2022 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
220509833;06/04/2022 12:00:00 AM;Harbor     ;DOCUMENT FORGERY / STOLEN FELONY                        
220514253;09/28/2022 12:00:00 AM;Harbor     ;LETTERS, LEWD  -  TELEPHONE CALLS, LEWD                 
220506782;03/13/2022 12:00:00 AM;Harbor     ;CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)
220509877;06/04/2022 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
220507761;04/09/2022 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220509970;06/07/2022 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
220513751;09/15/2022 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
220508414;04/26/2022 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
220512707;08/19/2022 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
220511204;07/11/2022 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
220509614;05/29/2022 12:00:00 AM;Harbor     ;FAILURE TO YIELD                                        
220516526;11/30/2022 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
220504390;01/12/2022 12:00:00 AM;Harbor     ;ROBBERY                                                 
220514365;10/01/2022 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
220500918;12/26/2022 12:00:00 AM;Harbor     ;SHOTS FIRED AT INHABITED DWELLING                       
220514644;10/08/2022 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
220513092;08/30/2022 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
220507068;03/22/2022 12:00:00 AM;Harbor     ;BURGLARY                                                
220510502;06/22/2022 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
220504922;01/26/2022 12:00:00 AM;Harbor     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
220508850;05/06/2022 12:00:00 AM;Harbor     ;BURGLARY                                                
220511785;07/26/2022 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
220511774;07/26/2022 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220507201;03/25/2022 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220505104;01/30/2022 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
220509820;06/04/2022 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
220515709;11/03/2022 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220508530;04/28/2022 12:00:00 AM;Harbor     ;INTIMATE PARTNER - AGGRAVATED ASSAULT                   
220508803;05/04/2022 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
220513870;09/19/2022 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
220517553;12/29/2022 12:00:00 AM;Harbor     ;VIOLATION OF RESTRAINING ORDER                          
220512819;08/22/2022 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220510875;07/02/2022 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       
220513817;09/17/2022 12:00:00 AM;Harbor     ;ROBBERY                                                 
220516731;12/05/2022 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       
230504787;01/21/2023 12:00:00 AM;Harbor     ;BURGLARY                                                
220516553;12/02/2022 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
220510090;06/11/2022 12:00:00 AM;Harbor     ;BURGLARY, ATTEMPTED                                     
220510487;06/22/2022 12:00:00 AM;Harbor     ;CRIMINAL THREATS - NO WEAPON DISPLAYED                  
220514507;10/04/2022 12:00:00 AM;Harbor     ;ROBBERY                                                 
230506945;03/22/2022 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
220512786;08/22/2022 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
220506001;02/19/2022 12:00:00 AM;Harbor     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
220516670;12/04/2022 12:00:00 AM;Harbor     ;THEFT OF IDENTITY                                       
220509147;05/15/2022 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220506013;02/21/2022 12:00:00 AM;Harbor     ;VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS) 
220513101;08/30/2022 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
220506897;03/17/2022 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
220510163;06/13/2022 12:00:00 AM;Harbor     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
220513020;08/27/2022 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
220508086;04/17/2022 12:00:00 AM;Harbor     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
220506960;03/19/2022 12:00:00 AM;Harbor     ;BURGLARY, ATTEMPTED                                     
220507210;03/26/2022 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   
220507988;04/14/2022 12:00:00 AM;Harbor     ;VIOLATION OF RESTRAINING ORDER                          
220515610;11/03/2022 12:00:00 AM;Harbor     ;FAILURE TO YIELD                                        
220510214;06/14/2022 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE, ATTEMPTED                        
220508235;04/21/2022 12:00:00 AM;Harbor     ;TRESPASSING                                             
220508680;05/02/2022 12:00:00 AM;Harbor     ;FAILURE TO YIELD                                        
220512090;08/04/2022 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)         
220509766;06/02/2022 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
220515380;10/28/2022 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   
220512453;08/12/2022 12:00:00 AM;Harbor     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
220513675;09/13/2022 12:00:00 AM;Harbor     ;OTHER ASSAULT                                           
220510659;06/27/2022 12:00:00 AM;Harbor     ;BURGLARY                                                
220510789;06/30/2022 12:00:00 AM;Harbor     ;TRESPASSING                                             
220511649;07/21/2022 12:00:00 AM;Harbor     ;SHOPLIFTING - PETTY THEFT ($950 & UNDER)                
220505737;02/14/2022 12:00:00 AM;Harbor     ;BURGLARY                                                
220516668;12/05/2022 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
220513630;09/12/2022 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
220514327;09/29/2022 12:00:00 AM;Harbor     ;RAPE, FORCIBLE                                          
220508383;04/25/2022 12:00:00 AM;Harbor     ;BATTERY - SIMPLE ASSAULT                                
220504126;01/04/2022 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
220512645;08/17/2022 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
220505845;02/17/2022 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
220508236;04/21/2022 12:00:00 AM;Harbor     ;THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD
220509379;05/22/2022 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
230507036;03/24/2023 12:00:00 AM;Harbor     ;VIOLATION OF RESTRAINING ORDER                          
220510562;06/24/2022 12:00:00 AM;Harbor     ;BRANDISH WEAPON                                         
220508394;04/26/2022 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
220515092;10/20/2022 12:00:00 AM;Harbor     ;THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)     
220506588;03/09/2022 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
220513885;09/19/2022 12:00:00 AM;Harbor     ;THEFT PLAIN - PETTY ($950 & UNDER)                      
220517223;12/19/2022 12:00:00 AM;Harbor     ;BURGLARY FROM VEHICLE                                   
220504207;01/07/2022 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
220515395;10/29/2022 12:00:00 AM;Harbor     ;INTIMATE PARTNER - SIMPLE ASSAULT                       
220510595;06/25/2022 12:00:00 AM;Harbor     ;VANDALISM - MISDEAMEANOR ($399 OR UNDER)                
220509863;06/05/2022 12:00:00 AM;Harbor     ;VEHICLE - STOLEN                                        
220504826;01/23/2022 12:00:00 AM;Harbor     ;ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT          
